Source,Target,Type,Id,Label,Weight
Общество поощрения художеств (ОПХ),С. Ф. Галактионов,Directed,3730,,1
Общество поощрения художеств (ОПХ),И. С. Щедровский,Directed,3731,,1
Общество поощрения художеств (ОПХ),А. А. Агин,Directed,3732,,1
Общество поощрения художеств (ОПХ),В. В. Верещагин,Directed,3733,,1
Общество поощрения художеств (ОПХ),В. П. Верещагин,Directed,3734,,1
Общество поощрения художеств (ОПХ),А. Г. Горавский,Directed,3735,,1
Общество поощрения художеств (ОПХ),Ф. С. Журавлев,Directed,3736,,1
Общество поощрения художеств (ОПХ),М. К. Клодт,Directed,3737,,1
Общество поощрения художеств (ОПХ),М. П. Клодт,Directed,3738,,2
Общество поощрения художеств (ОПХ),П. К. Клодт,Directed,3739,,1
Общество поощрения художеств (ОПХ),И. Н. Крамской,Directed,3740,,1
Общество поощрения художеств (ОПХ),В. П. Крейтан,Directed,3741,,1
Общество поощрения художеств (ОПХ),Л. Ф. Лагорио,Directed,3742,,1
Общество поощрения художеств (ОПХ),К. Ф. Лемох,Directed,3743,,1
Общество поощрения художеств (ОПХ),К. Е. Маковский,Directed,3744,,1
Общество поощрения художеств (ОПХ),Л. И. Соломаткин,Directed,3745,,1
Общество поощрения художеств (ОПХ),А. В. Тыранов,Directed,3746,,1
Общество поощрения художеств (ОПХ),К. Д. Флавицкий,Directed,3747,,1
Общество поощрения художеств (ОПХ),П. П. Чистяков,Directed,3748,,1
Общество поощрения художеств (ОПХ),Т. Г. Шевченко,Directed,3749,,1
Общество поощрения художеств (ОПХ),А. А. Иванов,Directed,3750,,1
Общество поощрения художеств (ОПХ),К. А. Трутовский,Directed,3751,,1
